customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,customer_category,customer_code,join_year,join_month,join_day,join_weekday,edu_sklearn,gender_enc,income_bin,age_binned_sk,credit_score_q,annual_income_log,annual_income_sqrt,annual_income_reciprocal,loan_amount_power,debt_income_ratio,avg_monthly_transactions,spending_to_income_ratio
C1805,34.0,Male,West,Primary,Salaried,2967166.22,50000.0,Business,752.4,6,59,41.18,2015-05-05,0,C,1805,2015,5,5,Tuesday,0.0,1,Low Income,1.0,Excellent,14.903118257644351,1722.5464347877535,3.37021787400307e-07,-2.2832441204395906,0.017,4.917,1.3878561882522374e-05
C1806,44.308510638297875,Male,East,Post-Graduate,Self-Employed,133924.9,266384.0,Medical,760.2,4,102,5.24,2017-10-02,1,C,1806,2017,10,2,Monday,3.0,1,Low Income,2.0,Excellent,11.805041940905786,365.9575111949473,7.466815604748596e-06,-0.16586264767051045,1.989,8.5,3.912640591854092e-05
C1807,44.308510638297875,Female,East,Graduate,Unemployed,1338839.42,500000.0,Other,679.2,0,86,32.54,2017-02-21,0,C,1807,2017,2,21,Tuesday,2.0,0,Low Income,2.0,Medium,14.107314439079577,1157.082287480022,7.469150057480339e-07,0.5036795399297105,0.373,7.167,2.43046324405357e-05
C1808,36.0,Female,South,Primary,Salaried,753271.31,241702.6,Business,736.5,0,109,43.87,2024-07-09,1,C,1808,2024,7,9,Tuesday,0.0,0,Low Income,1.0,High,13.532182074874544,867.9120404741485,1.327541165027027e-06,-0.2749796855058907,0.321,9.083,5.823930822481477e-05
C1809,58.0,Female,East,Post-Graduate,Unemployed,630361.71,678478.0,Business,619.9,2,52,106.77,2025-01-09,1,C,1809,2025,1,9,Thursday,3.0,0,Low Income,3.0,Low,13.354050662857421,793.9532165058594,1.5863882557393029e-06,0.8062753653484422,1.076,4.333,0.00016937894276605094
C1810,63.0,Female,East,Secondary,Self-Employed,354326.18,99693.0,Education,651.5,5,59,37.23,2025-03-26,0,C,1810,2025,3,26,Wednesday,1.0,0,Low Income,3.0,Low,12.777976002559749,595.2530386314714,2.8222503280724894e-06,-1.3453309267428308,0.281,4.917,0.0001050726762555338
C1811,44.308510638297875,Female,East,Primary,Self-Employed,633513.89,322259.0,Education,667.4,1,119,43.76,2026-05-04,0,C,1811,2026,5,4,Monday,0.0,0,Low Income,2.0,Medium,13.35903878280807,795.9358579684672,1.57849486379081e-06,0.043294957978470265,0.509,9.917,6.907504427408845e-05
C1812,29.0,Male,East,Post-Graduate,Business,2170382.1,523691.0,Other,568.4,1,152,16.85,2020-06-25,0,C,1812,2020,6,25,Thursday,3.0,1,Low Income,0.0,Very Low,14.590414253713424,1473.2216737477086,4.607481508679274e-07,0.5504639476822643,0.241,12.667,7.763609919193491e-06
C1813,55.0,Male,East,Secondary,Self-Employed,617331.66,792313.0,Medical,576.4,5,62,68.14,2025-02-21,1,C,1813,2025,2,21,Friday,1.0,1,Low Income,2.0,Very Low,13.333163314806814,785.7045627969842,1.6198721771823962e-06,0.9548275894762198,1.283,5.167,0.00011037826895189532
C1814,60.0,Male,West,Secondary,Unemployed,721542.58,405031.0,Other,643.8,6,82,51.99,2022-07-09,0,C,1814,2022,7,9,Saturday,1.0,1,Low Income,3.0,Low,13.48914805731234,849.4366250639303,1.385917673884646e-06,0.2866689482220354,0.561,6.833,7.205395972611901e-05
C1815,46.0,Male,South,Graduate,Salaried,1009346.3920000002,290074.0,Other,738.4,9,117,83.0,2026-01-25,1,C,1815,2026,1,25,Sunday,2.0,1,Low Income,2.0,High,13.82481453344015,1004.6623273518323,9.907391725841005e-07,-0.07154448924862584,0.287,9.75,8.223143279438203e-05
C1816,47.0,Female,North,Post-Graduate,Self-Employed,612819.02,472931.0,Medical,630.0,0,67,29.07,2022-04-02,0,C,1816,2022,4,2,Saturday,3.0,0,Low Income,2.0,Low,13.325826566587669,782.8275799944711,1.6318004754479137e-06,0.44700096627569874,0.772,5.583,4.7436517228202215e-05
C1817,39.0,Male,East,Primary,Unemployed,407633.54,305266.0,Business,769.5,1,99,78.88,2023-11-03,0,C,1817,2023,11,3,Friday,0.0,1,Low Income,1.0,Excellent,12.9181263166816,638.4618547728595,2.4531777900861888e-06,-0.015604441241607711,0.749,8.25,0.00019350713878941365
C1818,40.0,Female,South,Graduate,Self-Employed,338304.34,135256.0,Business,722.7,4,75,88.23,2024-09-09,0,C,1818,2024,9,9,Monday,2.0,0,Low Income,1.0,High,12.731704139450606,581.6393556148003,2.9559095933868496e-06,-0.960526972465373,0.4,6.25,0.000260800674327737
C1819,41.0,Female,West,Post-Graduate,Unemployed,451487.45,673887.0,Medical,710.4599999999999,8,94,20.22,2024-10-24,1,C,1819,2024,10,24,Thursday,3.0,0,Low Income,1.0,High,13.020305070116619,671.9281583621869,2.214896084274138e-06,0.7996936084456107,1.493,7.833,4.478529801880428e-05
C1820,23.0,Male,North,Post-Graduate,Unemployed,1876870.26,488216.0,Medical,709.3,8,106,106.81,2024-03-31,0,C,1820,2024,3,31,Sunday,3.0,1,Low Income,0.0,High,14.445116725043754,1369.989145942405,5.328015945004134e-07,0.4794499957093688,0.26,8.833,5.6908568629565266e-05
C1821,66.0,Female,East,Post-Graduate,Self-Employed,943227.94,210845.0,Education,687.6,12,128,88.78,2018-03-28,1,C,1821,2018,3,28,Wednesday,3.0,0,Low Income,3.0,Medium,13.75706431051661,971.1992277591658,1.06018799635219e-06,-0.43096334041096196,0.224,10.667,9.412359010484783e-05
C1822,38.0,Female,West,Post-Graduate,Salaried,113131.08,332417.0,Education,790.7,0,85,73.49,2023-08-29,1,C,1822,2023,8,29,Tuesday,3.0,0,Low Income,1.0,Excellent,11.636311264679188,336.3496395122195,8.839225796962277e-06,0.07682372187596931,2.938,7.083,0.0006496004457837757
C1823,64.0,Male,North,Secondary,Unemployed,117637.52,486197.0,Car,691.6,8,147,20.65,2020-09-25,1,C,1823,2020,9,25,Friday,1.0,1,Low Income,3.0,Medium,11.675371811833948,342.98326489786643,8.500616974780029e-06,0.4752312286600148,4.133,12.25,0.000175539232720989
C1824,55.0,Other,North,Graduate,Salaried,1486668.78,174778.0,Business,543.1,7,109,34.72,2026-06-13,0,C,1824,2026,6,13,Saturday,2.0,2,Low Income,2.0,Very Low,14.212049129496348,1219.2902771694687,6.726443312784631e-07,-0.6504700547503393,0.118,9.083,2.3354226891076572e-05
C1825,65.0,Female,North,Graduate,Salaried,127247.24,1904146.0,Medical,599.3,0,10,37.83,2018-08-29,1,C,1825,2018,8,29,Wednesday,2.0,0,Low Income,3.0,Very Low,11.753895103275863,356.717311046156,7.85865486233837e-06,1.7328594592837476,14.964,0.833,0.0002972952497830208
C1826,38.0,Female,West,Post-Graduate,Unemployed,477716.27,319373.0,Education,773.6,7,84,90.72,2017-02-26,0,C,1826,2017,2,26,Sunday,3.0,0,Low Income,1.0,Excellent,13.076774351121474,691.1702178190261,2.0932883586142906e-06,0.033547030194250864,0.669,7.0,0.00018990351741631073
C1827,36.0,Female,South,Post-Graduate,Salaried,106351.21,180133.0,Home,729.8,8,106,26.83,2025-10-23,1,C,1827,2025,10,23,Thursday,3.0,0,Low Income,1.0,High,11.574511600854409,326.11533235958103,9.402719510953275e-06,-0.6147431609007267,1.694,8.833,0.0002522773365719111
C1828,62.0,Male,North,Graduate,Self-Employed,1087680.87,595808.0,Car,730.5,0,14,24.45,2018-06-24,0,C,1828,2018,6,24,Sunday,2.0,1,Low Income,3.0,High,13.899559264744074,1042.9193976525703,9.193864746499818e-07,0.6791536765136498,0.548,1.167,2.2479019972098983e-05
C1829,62.0,Male,East,Secondary,Salaried,631290.51,643923.0,Medical,706.3,4,77,25.88,2018-03-23,0,C,1829,2018,3,23,Friday,1.0,1,Low Income,3.0,High,13.355523015825558,794.5379223171163,1.5840542509434349e-06,0.7554301718828746,1.02,6.417,4.099538895333624e-05
C1830,46.0,Female,West,Primary,Business,734887.16,388329.0,Other,573.3,0,84,59.0,2021-03-19,0,C,1830,2021,3,19,Friday,0.0,0,Low Income,2.0,Very Low,13.507473603351663,857.2555978236596,1.3607512740442029e-06,0.24246053187991568,0.528,7.0,8.028443441575438e-05
C1831,41.0,Male,North,Post-Graduate,Self-Employed,1029053.96,338552.0,Medical,655.0,2,63,131.25,2022-08-04,0,C,1831,2022,8,4,Thursday,3.0,1,Low Income,1.0,Low,13.844151424468583,1014.4229689828597,9.717653953098871e-07,0.09650824665822534,0.329,5.25,0.00012754433207759095
C1832,25.0,Female,North,Graduate,Salaried,146792.68,370700.0,Business,800.2,0,111,28.46,2024-07-28,0,C,1832,2024,7,28,Sunday,2.0,0,Low Income,0.0,Excellent,11.896783342464682,383.1353285720334,6.812282381639319e-06,0.19336259252502846,2.525,9.25,0.0001938788773391153
C1833,30.0,Male,East,Post-Graduate,Business,317825.0,266329.0,Home,732.5,2,107,18.38,2026-04-05,0,C,1833,2026,4,5,Sunday,3.0,1,Low Income,0.0,High,12.669259342198963,563.7597005817283,3.14637568984287e-06,-0.16609270541491744,0.838,8.917,5.7830567136002515e-05
C1834,57.0,Male,East,Primary,Self-Employed,290176.76,398464.0,Education,652.1,4,85,27.6,2015-02-01,1,C,1834,2015,2,1,Sunday,0.0,1,Low Income,3.0,Low,12.578248979693269,538.6805732528322,3.4461634826873016e-06,0.2695412202801759,1.373,7.083,9.5114439902079e-05
C1835,48.0,Male,West,Primary,Unemployed,2017467.99,366863.0,Business,621.5,3,52,51.15,2017-02-01,0,C,1835,2017,2,1,Wednesday,0.0,1,Low Income,2.0,Low,14.517354308500058,1420.3760030358158,4.956705679030041e-07,0.18232037739625565,0.182,4.333,2.5353562115253188e-05
C1836,66.0,Male,West,Secondary,Unemployed,253557.694,321182.0,Business,752.5,2,29,23.45,2023-02-15,0,C,1836,2023,2,15,Wednesday,1.0,1,Low Income,3.0,Excellent,12.44335060973016,503.5451260810693,3.943860035814824e-06,0.03966899643395445,1.267,2.417,9.24838825833461e-05
C1837,25.0,Male,North,Graduate,Business,104818.36,50000.0,Car,633.5,2,44,16.63,2016-10-12,0,C,1837,2016,10,12,Wednesday,2.0,1,Low Income,0.0,Low,11.5599937666325,323.75663699760656,9.540222340605781e-06,-2.2832441204395906,0.477,3.667,0.00015865541113217188
C1838,44.308510638297875,Female,East,Post-Graduate,Unemployed,79359.24,1284782.0,Car,693.0,4,50,27.53,2019-12-15,1,C,1838,2019,12,15,Sunday,3.0,0,Low Income,2.0,Medium,11.28175276614773,281.7077208739583,1.260076834445057e-05,1.3963200754348841,16.189,4.167,0.00034690352377366514
C1839,64.0,Male,North,Primary,Salaried,162531.1,198508.0,Home,634.4,6,74,30.0,2025-07-11,1,C,1839,2025,7,11,Friday,0.0,1,Low Income,3.0,Low,11.998630799705316,403.1514603719054,6.152630772628914e-06,-0.500839684322319,1.221,6.167,0.0001845800588318174
C1840,26.0,Male,South,Secondary,Salaried,2454809.66,57842.0,Car,859.7,8,59,20.68,2026-04-19,0,C,1840,2026,4,19,Sunday,1.0,1,Low Income,0.0,Excellent,14.713560192000278,1566.783220487123,4.0736339315065544e-07,-2.077096882003095,0.024,4.917,8.424278402098188e-06
C1841,64.0,Female,North,Post-Graduate,Salaried,541149.21,180178.0,Business,548.5,1,134,80.66,2025-07-07,0,C,1841,2025,7,7,Monday,3.0,0,Low Income,3.0,Very Low,13.201452171785677,735.6284456163994,1.8479157570686336e-06,-0.6144481283879518,0.333,11.167,0.00014905316040283973
C1842,32.0,Male,South,Post-Graduate,Unemployed,758390.976,2002536.0,Business,671.1,7,109,26.28,2016-01-15,1,C,1842,2016,1,15,Friday,3.0,1,Low Income,1.0,Medium,13.538955649698202,870.8564611920842,1.318579351635967e-06,1.7745424053971823,2.641,9.083,3.4652311052815056e-05
C1843,63.0,Male,West,Secondary,Salaried,450365.23,962869.0,Business,676.84,2,145,87.43,2024-07-16,1,C,1843,2024,7,16,Tuesday,1.0,1,Low Income,3.0,Medium,13.017816375199128,671.092564405239,2.220415149688288e-06,1.1367357772427347,2.138,12.083,0.00019413132758938786
C1844,25.0,Male,West,Post-Graduate,Business,201825.8,1550712.0,Medical,691.0,2,105,86.66,2015-10-08,1,C,1844,2015,10,8,Thursday,3.0,1,Low Income,0.0,Medium,12.21516518284106,449.25026432936016,4.954743374021686e-06,1.5597047314407113,7.683,8.75,0.00042938018826136205
C1845,60.0,Female,East,Primary,Unemployed,355119.65,324444.0,Other,676.84,5,64,50.22,2025-03-03,1,C,1845,2025,3,3,Monday,0.0,0,Low Income,3.0,Medium,12.780212869873441,595.9191639811561,2.8159443839720387e-06,0.05060864310508702,0.914,5.333,0.00014141712518583524
C1846,62.0,Male,East,Primary,Self-Employed,1132067.85,324523.0,Medical,701.4,4,16,41.52,2025-02-01,0,C,1846,2025,2,1,Saturday,0.0,1,Low Income,3.0,High,13.93955735745048,1063.9867715343082,8.833385001274436e-07,0.05087201256127197,0.287,1.333,3.6676246922832407e-05
C1847,70.0,Female,South,Primary,Business,3726476.14,2036056.0,Medical,726.7,0,140,62.25,2024-07-14,0,C,1847,2024,7,14,Sunday,0.0,0,Low Income,3.0,High,15.130973878842564,1930.4082832395845,2.6834996229173166e-07,1.7882081707162916,0.546,11.667,1.6704789635389964e-05
C1848,25.0,Male,West,Secondary,Self-Employed,544557.68,93419.0,Education,701.3,1,120,145.32,2022-05-03,0,C,1848,2022,5,3,Tuesday,1.0,1,Low Income,0.0,High,13.207730984143575,737.941515297791,1.836349390298948e-06,-1.4296102122840781,0.172,10.0,0.0002668587834442074
C1849,24.0,Male,East,Post-Graduate,Unemployed,936013.4280000001,1314541.0,Car,609.1,0,28,87.2,2018-05-24,1,C,1849,2018,5,24,Thursday,3.0,1,Low Income,0.0,Very Low,13.74938616987084,967.4778695143368,1.068359600115053e-06,1.4164534791460985,1.404,2.333,9.316105665954186e-05
C1850,39.0,Female,East,Graduate,Salaried,602258.01,207371.0,Home,552.8,6,106,44.59,2023-07-02,0,C,1850,2023,7,2,Sunday,2.0,0,Low Income,1.0,Very Low,13.308442880929759,776.0528396958547,1.6604151758559826e-06,-0.4501547981318625,0.344,8.833,7.403803562529621e-05
C1851,51.0,Female,North,Post-Graduate,Salaried,105319.92,378421.0,Car,641.2,0,113,42.67,2018-02-02,1,C,1851,2018,2,2,Friday,3.0,0,Low Income,2.0,Low,11.56476734885504,324.5303067511569,9.494789829029219e-06,0.21518941396789365,3.593,9.417,0.00040514652878581754
C1852,58.0,Female,North,Post-Graduate,Salaried,1295015.53,202794.0,Car,630.1,0,9,76.74,2023-10-31,0,C,1852,2023,10,31,Tuesday,3.0,0,Low Income,3.0,Low,14.074034017513075,1137.9874911439053,7.721909155862281e-07,-0.4760114401932342,0.157,0.75,5.925797662055836e-05
C1853,53.0,Male,West,Graduate,Unemployed,276790.04,476995.0,Business,685.6,0,102,85.05,2024-02-16,1,C,1853,2024,2,16,Friday,2.0,1,Low Income,2.0,Medium,12.531018132259536,526.1083918737659,3.612833710224146e-06,0.45574496168439904,1.723,8.5,0.0003072726171794332
C1854,44.308510638297875,Male,North,Primary,Salaried,329145.28,3473308.0,Home,738.4,0,72,39.76,2022-02-03,1,C,1854,2022,2,3,Thursday,0.0,1,Low Income,2.0,High,12.70425755099409,573.7118440471663,3.038162849660643e-06,2.210281496005699,10.553,6.0,0.00012079772190565818
C1855,37.0,Male,West,Primary,Unemployed,115441.69,1232848.0,Business,502.3,0,189,73.86,2021-08-05,1,C,1855,2021,8,5,Thursday,0.0,1,Low Income,1.0,Very Low,11.656529495324564,339.7671114160404,8.662306812150687e-06,1.3598662260873065,10.679,15.75,0.0006398035233198682
C1856,56.0,Male,South,Primary,Business,186262.77,877503.0,Business,743.96,7,141,27.4,2024-11-24,1,C,1856,2024,11,24,Sunday,0.0,1,Low Income,2.0,High,12.134919066394811,431.5817072119716,5.368730591032277e-06,1.0507748154858931,4.711,11.75,0.00014710400795607195
C1857,55.0,Female,West,Post-Graduate,Self-Employed,778325.38,756111.0,Medical,677.1,0,87,11.9,2026-05-04,0,C,1857,2026,5,4,Monday,3.0,0,Low Income,2.0,Medium,13.564901226758277,882.2275103395949,1.2848080518612257e-06,0.9103968471942382,0.971,7.25,1.5289235460881413e-05
C1858,68.0,Female,North,Post-Graduate,Self-Employed,628778.26,273870.0,Education,701.6,0,154,71.95,2024-05-12,0,C,1858,2024,5,12,Sunday,3.0,0,Low Income,3.0,High,13.351535536092607,792.9553959712993,1.5903832451471124e-06,-0.1350491008310039,0.436,12.833,0.00011442825647311661
C1859,20.0,Male,East,Primary,Business,278685.49,526695.0,Car,565.2,0,63,16.96,2017-07-27,1,C,1859,2017,7,27,Thursday,0.0,1,Low Income,0.0,Very Low,12.537842737232294,527.9067057729045,3.5882614905372703e-06,0.5562219676698609,1.89,5.25,6.085713325081977e-05
C1860,64.0,Female,North,Graduate,Unemployed,842033.25,242652.0,Education,900.0,2,112,38.01,2025-11-24,0,C,1860,2025,11,24,Monday,2.0,0,Low Income,3.0,Excellent,13.6435759693568,917.6236973836279,1.1876001480937386e-06,-0.27054943874664916,0.288,9.333,4.514073523818685e-05
C1861,60.0,Female,North,Graduate,Unemployed,125744.97,241164.0,Car,640.9,4,80,36.24,2016-12-24,1,C,1861,2016,12,24,Saturday,2.0,0,Low Income,3.0,Low,11.742019039734728,354.6053722097284,7.952541143068043e-06,-0.2775018909016684,1.918,6.667,0.000288202382966094
C1862,52.0,Male,North,Graduate,Business,685376.07,930552.0,Education,708.5,6,91,45.86,2026-06-14,1,C,1862,2026,6,14,Sunday,2.0,1,Low Income,2.0,High,13.43772443294618,827.8744288839945,1.4590508550278755e-06,1.1052634306192064,1.358,7.583,6.691216983983699e-05
C1863,59.0,Female,South,Primary,Unemployed,414394.99,626979.0,Car,676.84,2,116,37.02,2024-03-08,1,C,1863,2024,3,8,Friday,0.0,0,Low Income,3.0,Medium,12.934577293239665,643.7351862373223,2.4131507643208613e-06,0.7293390488364317,1.513,9.667,8.933505687411907e-05
C1864,46.0,Female,West,Post-Graduate,Business,395908.47,668161.0,Medical,753.4,0,110,82.86,2018-05-22,1,C,1864,2018,5,22,Tuesday,3.0,0,Low Income,2.0,Excellent,12.888940852990004,629.2125793402417,2.525829958045712e-06,0.7914120934290405,1.688,9.167,0.00020929079895663763
C1865,36.0,Male,South,Primary,Self-Employed,420081.83,248013.0,Car,679.02,2,97,154.19,2019-09-11,1,C,1865,2019,9,11,Wednesday,0.0,1,Low Income,1.0,Medium,12.948207185101085,648.1371999816089,2.380482915714503e-06,-0.24590132275401508,0.59,8.083,0.0003670475345244044
C1866,44.308510638297875,Male,North,Post-Graduate,Salaried,318371.94,429228.0,Medical,794.9,4,33,15.22,2021-04-09,0,C,1866,2021,4,9,Friday,3.0,1,Low Income,2.0,Excellent,12.670978741903543,564.2445746305409,3.140970460617664e-06,0.34713024655387453,1.348,2.75,4.7805720566957e-05
C1867,70.0,Male,South,Secondary,Unemployed,136719.47,2173464.0,Medical,819.4,0,48,52.19,2025-11-09,1,C,1867,2025,11,9,Sunday,1.0,1,Low Income,3.0,Excellent,11.82569375546642,369.75596006014564,7.31419369754946e-06,1.8416434799634747,15.897,4.0,0.0003817305611263706
C1868,44.308510638297875,Male,West,Secondary,Business,563537.42,258007.0,Business,789.9,2,100,105.08,2021-12-22,0,C,1868,2021,12,22,Wednesday,1.0,1,Low Income,2.0,Excellent,13.241990791149284,750.691294741054,1.7745019053004406e-06,-0.20154618302623772,0.458,8.333,0.00018646499109145227
C1869,53.0,Female,South,Secondary,Business,1496468.53,210783.0,Other,773.9,0,66,12.04,2025-09-17,0,C,1869,2025,9,17,Wednesday,1.0,0,Low Income,2.0,Excellent,14.218619245225641,1223.3023052377528,6.682394662589621e-07,-0.43130265424367964,0.141,5.5,8.045608550151067e-06
C1870,40.0,Male,West,Post-Graduate,Unemployed,541026.28,50000.0,Medical,614.7,2,131,19.23,2019-06-08,0,C,1870,2019,6,8,Saturday,3.0,1,Low Income,1.0,Very Low,13.201224981695946,735.5448864617305,1.8483356329093054e-06,-2.2832441204395906,0.092,10.917,3.5543559917274256e-05
C1871,19.0,Male,North,Secondary,Salaried,1183165.13,408825.0,Medical,567.5,3,132,40.99,2025-01-25,0,C,1871,2025,1,25,Saturday,1.0,1,Low Income,0.0,Very Low,13.983704564208352,1087.7339426532574,8.451898466701376e-07,0.29641943690790656,0.346,11.0,3.4644361096071185e-05
C1872,51.0,Female,South,Primary,Self-Employed,277134.78,218394.0,Education,643.4,4,136,51.27,2022-05-10,0,C,1872,2022,5,10,Tuesday,0.0,0,Low Income,2.0,Low,12.532262845575673,526.4359220266034,3.6083395655371524e-06,-0.3904848576390324,0.788,11.333,0.00018500023706876487
C1873,20.0,Male,East,Secondary,Business,440878.6,465906.0,Other,639.3,6,133,99.71,2018-11-23,1,C,1873,2018,11,23,Friday,1.0,1,Low Income,0.0,Low,12.99652710128035,663.986897461087,2.268192948823216e-06,0.43168054643240417,1.057,11.083,0.00022616203190628894
C1874,35.0,Other,West,Secondary,Unemployed,368920.06,284744.0,Education,709.2,1,63,120.34,2026-01-20,0,C,1874,2026,1,20,Tuesday,1.0,2,Low Income,1.0,High,12.818337970597181,607.3878991221343,2.710606979173268e-06,-0.09197336683348188,0.772,5.25,0.0003261953280610439
C1875,20.0,Male,West,Post-Graduate,Salaried,592582.8,271054.0,Education,730.7,4,49,28.76,2017-06-20,0,C,1875,2017,6,20,Tuesday,3.0,1,Low Income,0.0,High,13.29224757658965,769.7939984177585,1.6875250386527608e-06,-0.14652531455963758,0.457,4.083,4.853330201281576e-05
C1876,44.308510638297875,Male,West,Graduate,Salaried,433676.07,172728.0,Home,630.7,8,83,25.57,2019-08-24,0,C,1876,2019,8,24,Saturday,2.0,1,Low Income,2.0,Low,12.980055457777842,658.5408643356918,2.305863208308431e-06,-0.6644814121188901,0.398,6.917,5.896105819258139e-05
C1877,42.0,Other,East,Secondary,Unemployed,55152.61,230420.0,Business,920.0,2,127,53.63,2022-02-05,1,C,1877,2022,2,5,Saturday,1.0,2,Low Income,1.0,Excellent,10.917877480381627,234.8459282167779,1.8131179445914782e-05,-0.32921190969124914,4.178,10.583,0.0009723927843124741
C1878,44.308510638297875,Male,North,Graduate,Salaried,739955.29,369258.0,Business,920.0,0,112,111.24,2018-07-12,0,C,1878,2018,7,12,Thursday,2.0,1,Low Income,2.0,Excellent,13.514346395868227,860.2065391520806,1.3514311771037177e-06,0.1892282426000874,0.499,9.333,0.00015033340730627115
C1879,32.0,Male,East,Primary,Unemployed,858317.14,529913.0,Car,639.1,0,98,26.81,2015-06-27,0,C,1879,2015,6,27,Saturday,0.0,1,Low Income,1.0,Low,13.662730102284327,926.4540679386108,1.1650691665447034e-06,0.5623484521459884,0.617,8.167,3.123554074662892e-05
C1880,44.308510638297875,Female,South,Secondary,Business,1280841.81,548787.0,Other,604.0,2,109,262.23,2026-01-23,1,C,1880,2026,1,23,Friday,1.0,0,Low Income,2.0,Very Low,14.063028864528295,1131.7428197254003,7.807359280878502e-07,0.5974408516908862,0.428,9.083,0.00020473254226452837
C1881,68.0,Female,East,Secondary,Unemployed,1323019.41,1636653.0,Home,775.7,1,37,91.56,2017-07-17,0,C,1881,2017,7,17,Monday,1.0,0,Low Income,3.0,Excellent,14.09542787003781,1150.22580826549,7.558462382299908e-07,1.6057095088259616,1.237,3.083,6.920533388092924e-05
C1882,22.0,Male,South,Graduate,Salaried,103277.02,1083656.0,Other,755.3,3,105,74.92,2015-01-05,1,C,1882,2015,1,5,Monday,2.0,1,Low Income,0.0,Excellent,11.545179854151627,321.3674221199156,9.682602358178439e-06,1.2444505931333487,10.493,8.75,0.0007254275927016485
C1883,44.0,Male,East,Graduate,Business,795361.14,5470721.0,Home,841.4,8,7,10.28,2015-10-29,1,C,1883,2015,10,29,Thursday,2.0,1,Low Income,2.0,Excellent,13.586552811930392,891.8302192682193,1.2572889124443364e-06,2.5437250546746,6.878,0.583,1.2924946270319416e-05
C1884,24.0,Female,South,Post-Graduate,Self-Employed,681558.85,366749.0,Education,687.4,10,50,37.75,2024-06-18,0,C,1884,2024,6,18,Tuesday,3.0,0,Low Income,0.0,Medium,13.432139347245814,825.565775695674,1.467222577738404e-06,0.18199027735079507,0.538,4.167,5.538773357575799e-05
C1885,18.0,Male,North,Primary,Business,359456.46,175839.0,Education,651.02,4,108,194.18,2017-09-27,1,C,1885,2017,9,27,Wednesday,0.0,1,Low Income,0.0,Low,12.792351118126273,599.5468789010581,2.7819703616667184e-06,-0.6432923054862554,0.489,9.0,0.000540204507661373
C1886,48.0,Male,East,Post-Graduate,Unemployed,522637.87,92573.0,Home,744.1600000000001,2,18,33.08,2023-12-24,0,C,1886,2023,12,24,Sunday,3.0,1,Low Income,2.0,High,13.166646007412188,722.9369751230048,1.9133670635710656e-06,-1.4414710021549129,0.177,1.5,6.329430356816661e-05
C1887,32.0,Female,East,Primary,Business,613288.24,643662.0,Medical,681.5,0,124,17.09,2021-01-23,0,C,1887,2021,1,23,Saturday,0.0,0,Low Income,1.0,Medium,13.326591947028406,783.1272182729955,1.6305520051191506e-06,0.7550342808948992,1.05,10.333,2.786617920474066e-05
C1888,68.0,Male,North,Post-Graduate,Salaried,1473594.22,408518.0,Other,848.8,3,108,56.3,2016-01-08,0,C,1888,2016,1,8,Friday,3.0,1,Low Income,3.0,Excellent,14.203215700721133,1213.9168917187042,6.786124075511049e-07,0.2956343288784431,0.277,9.0,3.820590447212802e-05
C1889,48.0,Female,West,Graduate,Unemployed,716061.14,5104534.0,Car,773.9,5,145,36.72,2020-05-23,1,C,1889,2020,5,23,Saturday,2.0,0,Low Income,2.0,Excellent,13.481522229886444,846.2039588657099,1.3965268433267537e-06,2.4943256882119176,7.129,12.083,5.128053730160528e-05
C1890,35.0,Female,South,Graduate,Unemployed,119423.87,100486.0,Home,656.4,8,66,132.45,2022-03-04,1,C,1890,2022,3,4,Friday,2.0,0,Low Income,1.0,Low,11.690442749708271,345.5775889724332,8.373465258953181e-06,-1.3351139455266499,0.841,5.5,0.0011090747603473242
C1891,44.308510638297875,Male,South,Post-Graduate,Salaried,534368.25,4542712.0,Medical,644.5,1,80,25.86,2025-11-01,1,C,1891,2025,11,1,Saturday,3.0,1,Low Income,2.0,Low,13.188842358381352,731.0049589435081,1.8713651655666938e-06,2.410020125094521,8.501,6.667,4.839359374364027e-05
C1892,27.0,Female,North,Graduate,Unemployed,839147.93,245450.0,Medical,564.5,4,69,31.35,2017-01-10,0,C,1892,2017,1,10,Tuesday,2.0,0,Low Income,0.0,Very Low,13.640143478635709,916.0501787566006,1.1916835787420952e-06,-0.25760794452413144,0.292,5.75,3.7359324714058463e-05
C1893,40.0,Male,North,Post-Graduate,Self-Employed,982163.61,426333.0,Medical,669.5,0,95,81.84,2022-06-14,0,C,1893,2022,6,14,Tuesday,3.0,1,Low Income,1.0,Medium,13.797514200579961,991.0416792446218,1.0181592676201192e-06,0.3401055070844613,0.434,7.917,8.332623930141334e-05
C1894,26.0,Female,South,Secondary,Self-Employed,339784.9,2926031.0,Home,647.1,4,48,18.53,2024-08-14,1,C,1894,2024,8,14,Wednesday,1.0,0,Low Income,0.0,Low,12.73607099236197,582.9107135745577,2.9430297137108984e-06,2.07843498394454,8.611,4.0,5.453450109172008e-05
C1895,45.0,Male,West,Primary,Business,229879.73,478316.0,Other,642.7,6,106,114.85,2021-12-10,1,C,1895,2021,12,10,Friday,0.0,1,Low Income,2.0,Low,12.345315888186498,479.45774579205624,4.350081888116503e-06,0.45856876448082945,2.081,8.833,0.0004996090781905825
