trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,Z-Score (fare_amount),Z-Score (distance_km),log_transform_fare,log_transform_dis,sqrt_duration,restored_duration,fare_per_km,age,gender,city,total_rides,cancelled_rides,avg_rating,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,ordinal_traffic_index
T01108,R0182,Zone_10,6.64,57.07,62.99,UPI,2023-11-06,0,-0.837332896427165,-0.3611445814176659,4.158726821151369,2.033397603178429,7.554468876102409,57.0,9.486445783132531,43,Male,Jaipur,8.0,0,4.4,9.906,104.47625,2178,0.0,,,,,,,
T01109,R0064,Zone_9,11.02,95.62,248.7,Credit Card,2023-09-26,0,1.3341554136883564,0.6229250871253262,5.520260197285728,2.4865719291070616,9.778547949465707,96.0,22.568058076225046,21,Female,Bengaluru,214.0,2,4.21,11.312000000000001,5.103691588785047,1083,0.009345794392523364,,,,,,,
T01110,R0192,Zone_8,1.27,10.48,17.78,UPI,2023-01-03,0,-1.3659688691821203,-1.567640955864211,2.932792473780117,0.8197798314933114,3.237282811247729,10.0,14.0,31,Male,Delhi,449.0,31,3.89,5.826666666666667,0.512694877505568,1851,0.06904231625835189,,,,,,,
T01111,R0006,Zone_2,11.63,116.2,183.38,UPI,2024-03-03,0,0.5703752380556718,0.7599758857123642,5.216998845370449,2.5360749363624,10.779610382569492,116.0,15.767841788478073,45,Female,Jaipur,248.0,13,4.64,9.034285714285714,4.417056451612903,1175,0.05241935483870968,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01112,R0218,Zone_5,12.99,76.01,108.6,Wallet,2024-01-26,0,-0.3040197639928916,1.0655317645293663,4.696837374513915,2.63834278867739,8.718371407550839,76.0,8.36027713625866,34,Other,Delhi,160.0,16,3.87,8.34,4.5341875,2806,0.1,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01113,R0294,Zone_7,11.71,68.92,242.46,Credit Card,2024-07-21,0,1.2611917226909908,0.7779497609368937,5.49495265798145,2.542389085201363,8.301807032206904,69.0,20.705380017079417,24,Male,Surat,41.0,7,3.2,8.097142857142858,20.37560975609756,1994,0.17073170731707318,,,,,,,
T01114,R0002,Zone_7,7.48,65.33,152.09,Wallet,2024-08-03,0,0.2045044221409949,-0.17241889156010562,5.03102598374399,2.1377104498038118,8.082697569499926,65.0,20.33288770053476,39,Female,Mumbai,70.0,5,4.12,10.812857142857142,16.794428571428572,2490,0.07142857142857142,,,,,,,
T01115,R0060,Zone_3,10.53,99.34,215.24,UPI,2023-05-04,0,0.9429110065133777,0.5128351013750827,5.376388901968192,2.4449523342809676,9.966945369570357,99.0,20.44064577397911,40,Female,Hyderabad,123.0,7,4.57,7.876666666666666,5.954308943089431,1143,0.056910569105691054,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01116,R0242,Zone_6,4.12,32.03,55.21,Credit Card,2024-05-28,0,-0.9283036521899067,-0.9273216509903462,4.029094677013983,1.6331544390514163,5.659505278732409,32.0,13.400485436893204,34,Male,Ahmedabad,445.0,8,4.54,3.7528571428571427,0.7375056179775281,1565,0.017977528089887642,,,,,,,
T01117,R0086,Zone_5,12.19,98.93,263.64,Cash,2024-03-14,0,1.5088473277108965,0.8857930122840707,5.578370411835326,2.579458966729223,9.946356116689167,99.0,21.627563576702215,23,Male,Hyderabad,337.0,17,4.56,10.780000000000001,3.352581602373887,2505,0.050445103857566766,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01118,R0108,Zone_1,2.5,16.36,30.74,Credit Card,2023-09-02,0,-1.2144288955722062,-1.2912926242870693,3.457577715098263,1.252762968495368,4.044749683231337,16.0,12.296,18,Male,Pune,184.0,32,4.88,6.228571428571429,4.754836956521739,2666,0.17391304347826086,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01119,R0280,Zone_2,10.97,56.48,178.73,Wallet,2023-02-14,0,0.5160032567835962,0.6116914151099955,5.1914557247639435,2.482403519569882,7.515317691222374,56.0,16.2926162260711,26,Other,Chennai,172.0,23,4.43,8.461666666666666,4.2749999999999995,1205,0.13372093023255813,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01120,R0172,Zone_9,10.66,56.81,244.47,UPI,2023-05-13,0,1.2846944500795652,0.5420426486149434,5.503174740174929,2.4561641809223462,7.5372408744845085,57.0,22.933395872420263,31,Other,Pune,168.0,14,3.72,7.713636363636363,8.86077380952381,2459,0.08333333333333333,,,,,,,
T01121,R0292,Zone_5,10.03,88.93,156.58,Credit Card,2024-03-23,0,0.25700553954134336,0.4004983812217731,5.059933265817542,2.400618833265411,9.430270409696638,89.0,15.611166500498507,37,Female,Jaipur,141.0,19,4.39,8.817777777777778,8.070141843971632,2272,0.1347517730496454,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01122,R0055,Zone_4,5.76,52.2,101.78,Credit Card,2023-11-05,0,-0.38376533652526923,-0.5588572088874908,4.632590781564083,1.9110228900548727,7.224956747275377,52.0,17.67013888888889,32,Male,Delhi,425.0,12,4.19,8.9625,2.610729411764706,1775,0.02823529411764706,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01123,R0296,Zone_8,11.8,103.58,106.02,Cash,2024-01-05,0,-0.3341874439244949,0.7981703705644895,4.673015732883159,2.5494451709255714,10.17742600071354,104.0,8.984745762711864,37,Other,Hyderabad,390.0,58,3.97,11.351428571428572,3.3713589743589742,2035,0.14871794871794872,,,,,,,
T01124,R0104,Zone_5,1.19,9.21,29.08,Cash,2023-08-24,1,-1.2338391082413773,-1.5856148310887406,3.403860499081639,0.7839015438284094,3.034798181098704,9.0,24.436974789915965,52,Male,Kolkata,328.0,1,3.7,5.187777777777779,2.3335060975609756,1939,0.003048780487804878,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01125,R0072,Zone_8,11.89,107.51,104.44,UPI,2023-05-23,0,-0.3526622246578023,0.8183909801920851,4.658142070754197,2.556451816951096,10.368702908271603,108.0,8.783851976450798,25,Other,Jaipur,62.0,10,4.07,9.728,11.808709677419355,1047,0.16129032258064516,,,,,,,
T01126,R0079,Zone_2,8.96,61.07,138.99,Wallet,2024-01-06,0,0.05132744264331935,0.1600978000936909,4.941570991486734,2.298577071596507,7.814729681825213,61.0,15.512276785714285,25,Male,Bengaluru,146.0,28,4.92,9.115,4.194589041095891,2185,0.1917808219178082,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01127,R0133,Zone_3,13.25,93.39,167.01,UPI,2024-05-19,0,0.3789624781795688,1.123946859009087,5.124023501441311,2.6567569067146595,9.66385016440135,93.0,12.604528301886791,25,Female,Delhi,155.0,11,4.4,7.21,5.272709677419355,2623,0.07096774193548387,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01128,R0071,Zone_2,9.0,58.88,98.07,UPI,2023-06-28,0,-0.42714599255094693,0.1690847377059555,4.5958266709849385,2.302585092994046,7.6733304373003515,59.0,10.896666666666667,35,Male,Ahmedabad,67.0,4,3.82,7.225,3.4297014925373133,2077,0.05970149253731343,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01129,R0146,Zone_2,17.19,127.78,178.73,Credit Card,2024-01-05,0,0.5160032567835962,2.009160213817167,5.1914557247639435,2.900871992530031,11.303981599418853,128.0,10.397324025596275,30,Male,Surat,80.0,11,3.89,9.634285714285713,11.730875000000001,2346,0.1375,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01130,R0262,Zone_8,3.29,17.71,79.68,Cash,2024-04-23,1,-0.6421784088076073,-1.1138006064448402,4.390490713086011,1.4562867329399256,4.208325082500163,18.0,24.218844984802434,30,Male,Ahmedabad,6.0,0,3.35,6.624444444444445,161.22666666666666,2706,0.0,,,,,,,
T01131,R0044,Zone_7,11.05,86.86,214.61,Credit Card,2024-03-09,0,0.9355444800184514,0.629665290334525,5.373471220148461,2.489064659936664,9.319871243745807,87.0,19.421719457013573,36,Female,Hyderabad,271.0,5,3.21,10.226,6.127380073800738,2238,0.01845018450184502,,,,,,,
T01132,R0225,Zone_1,3.5700000000000003,34.45,71.15,Cash,2024-06-24,0,-0.741918838969071,-1.0508920431589868,4.27874728521988,1.5195132049061133,5.869412236331676,34.0,19.92997198879552,39,Female,Delhi,465.0,9,4.08,8.055,1.4471397849462366,2285,0.01935483870967742,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01133,R0020,Zone_5,7.37,52.98,176.44,Credit Card,2023-06-15,1,0.4892265176194987,-0.19713296999383378,5.178632523602057,2.124653884501384,7.2787361540311375,53.0,23.940298507462686,35,Female,Chennai,274.0,21,4.03,7.692857142857143,2.722846715328467,2557,0.07664233576642336,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01134,R0104,Zone_2,11.71,87.2,262.76,UPI,2024-04-12,0,1.498557576416396,0.7779497609368937,5.5750395987634755,2.542389085201363,9.338094023943002,87.0,22.438941076003413,52,Male,Kolkata,328.0,1,3.7,5.187777777777779,2.3335060975609756,1939,0.003048780487804878,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01135,R0246,Zone_5,11.13,92.96,251.81,Credit Card,2023-08-15,0,1.3705203301950568,0.6476391655590545,5.532638218452371,2.495681722955959,9.64157663455516,93.0,22.624438454627132,29,Other,Mumbai,240.0,34,4.79,6.978333333333333,6.460624999999999,1996,0.14166666666666666,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01136,R0160,Zone_10,18.4,146.43,213.49,UPI,2023-09-15,0,0.92244843291636,2.281015076588176,5.3682631172347035,2.9652730660692823,12.100826418059222,146.0,11.602717391304349,30,Male,Surat,438.0,7,4.42,10.909999999999998,0.906255707762557,1919,0.01598173515981735,,,,,,,
T01137,R0209,Zone_3,6.24,35.59,52.27,Wallet,2024-07-17,0,-0.9626807758328966,-0.4510139575403135,3.9753733209289077,1.979621206397625,5.965735495309862,36.0,8.376602564102564,31,Other,Surat,109.0,20,3.77,7.315,6.743944954128441,2289,0.1834862385321101,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01138,R0137,Zone_7,14.43,122.32,159.75,UPI,2023-05-08,0,0.29407202999994103,1.3890615185708977,5.079850363117729,2.7363136663750693,11.059837250158791,122.0,11.07068607068607,27,Male,Bengaluru,166.0,32,3.14,11.76142857142857,9.032349397590362,1864,0.1927710843373494,,,,,,,
T01139,R0022,Zone_7,6.73,40.71,154.02,Credit Card,2023-03-22,0,0.22707171759370595,-0.34092397179007,5.043554140853366,2.0451088625993306,6.380438856379708,41.0,22.88558692421991,43,Female,Kolkata,220.0,1,3.32,7.464285714285714,3.760090909090909,2194,0.004545454545454545,,,,,,,
T01140,R0164,Zone_4,4.5,44.65,99.91,Wallet,2024-06-15,0,-0.4056310580260825,-0.8419457436738309,4.614229030476437,1.7047480922384253,6.682065548915245,45.0,22.202222222222222,37,Other,Ahmedabad,249.0,23,4.02,8.356666666666667,7.062208835341366,1534,0.09236947791164658,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01141,R0030,Zone_6,0.11,0.64,1.18,UPI,2024-08-05,0,-1.5600709958738315,-1.8282621466198894,0.7793248768009976,0.10436001532424277,0.8,1.0,10.727272727272727,25,Other,Mumbai,442.0,58,3.72,7.368181818181818,3.581809954751131,2078,0.13122171945701358,,,,,,,
T01142,R0178,Zone_1,8.81,51.87,89.49,UPI,2023-08-30,0,-0.5274710676723252,0.12639678404769794,4.505239347363042,2.2834022735772717,7.202083032012336,52.0,10.157775255391599,27,Male,Delhi,56.0,7,3.13,9.037142857142857,18.581071428571427,1951,0.125,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01143,R0103,Zone_5,5.39,47.46,121.44,Cash,2023-05-07,0,-0.1538829382867729,-0.6419863818009399,4.807621114077212,1.8547342683894434,6.889121859859935,47.0,22.53061224489796,37,Other,Surat,175.0,14,3.07,7.936666666666667,7.065371428571429,1393,0.08,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01144,R0105,Zone_6,12.24,61.4,157.65,Cash,2023-07-01,0,0.2695169416835198,0.8970266842994018,5.066700518029204,2.5832425505088623,7.835815209663893,61.0,12.879901960784315,31,Female,Jaipur,346.0,9,3.69,7.933333333333334,3.7604624277456646,2180,0.02601156069364162,,,,,,,
T01145,R0250,Zone_2,5.36,44.08,84.12,Credit Card,2024-02-12,0,-0.5902619363671738,-0.6487265850101384,4.444062025593334,1.8500283773520307,6.6392770690791325,44.0,15.694029850746269,34,Female,Jaipur,163.0,31,4.63,8.368888888888888,6.91601226993865,2054,0.1901840490797546,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01146,R0271,Zone_3,5.62,40.07,81.25,Wallet,2024-04-03,0,-0.623820557066283,-0.5903114905304174,4.409763389645481,1.890095369948917,6.330086887239385,40.0,14.457295373665481,22,Male,Bengaluru,58.0,6,4.37,8.1275,16.013448275862068,1441,0.10344827586206896,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01147,R0252,Zone_8,9.77,89.81,121.46,Credit Card,2024-05-06,0,-0.15364908030280702,0.3420832867420522,4.8077844460498085,2.3767644911682972,9.476813810558905,90.0,12.431934493346981,38,Other,Ahmedabad,392.0,47,4.83,6.275625,4.290943877551021,2185,0.11989795918367346,,,,,,,
T01148,R0181,Zone_5,16.61,84.85,292.75,Cash,2023-05-24,0,1.8492276233732887,1.8788496184393275,5.682729065458369,2.8684669225081145,9.211405973031479,85.0,17.62492474413004,32,Male,Hyderabad,349.0,32,3.75,9.889999999999999,1.329484240687679,2808,0.09169054441260745,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01149,R0016,Zone_10,2.56,13.49,39.28,Cash,2024-07-16,0,-1.1145715364187596,-1.2778122178686722,3.6958550678503617,1.269760544863939,3.6728735344413916,13.0,15.34375,28,Female,Delhi,356.0,51,3.06,8.248000000000001,1.9316853932584273,1697,0.14325842696629212,,,,,,,
T01150,R0164,Zone_7,13.09,116.53,281.31,Wallet,2023-04-07,0,1.7154608565447842,1.087999108560028,5.64300575794059,2.645465325910589,10.79490620616965,117.0,21.490450725744843,37,Other,Ahmedabad,249.0,23,4.02,8.356666666666667,7.062208835341366,1534,0.09236947791164658,,,,,,,
T01151,R0018,Zone_7,12.37,100.7,283.95,UPI,2024-07-21,0,1.7463301104282851,0.926234231539262,5.652313726281008,2.5930133911138515,10.03493896344168,101.0,22.95472918350849,49,Female,Delhi,446.0,86,3.29,9.031666666666666,2.3415470852017934,1347,0.19282511210762332,,,,,,,
T01152,R0083,Zone_3,6.9,45.91,114.37,Cash,2024-01-12,0,-0.23655173561872447,-0.30272948693794477,4.748144354939198,2.066862759472976,6.775691846593969,46.0,16.57536231884058,45,Female,Mumbai,475.0,39,4.4,9.262,2.9796421052631583,1721,0.08210526315789474,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01153,R0226,Zone_3,11.38,88.26,165.7,Credit Card,2024-08-15,0,0.3636447802298012,0.7038075256357094,5.116195789756748,2.5160822672564502,9.394679345246436,88.0,14.560632688927942,20,Other,Surat,266.0,2,3.25,7.601428571428571,3.408571428571429,1875,0.007518796992481203,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01154,R0183,Zone_3,6.58,47.62,54.52,Cash,2024-05-12,0,-0.9363717526367309,-0.37462498783606296,4.016743316198549,2.0255131996542803,6.900724599634447,48.0,8.285714285714286,43,Other,Jaipur,406.0,66,3.79,7.2225,2.0964039408866997,1482,0.1625615763546798,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01155,R0154,Zone_10,19.86,142.38,189.24,Credit Card,2023-12-11,0,0.6388956273576857,2.60903829943584,5.248286432942471,3.0378334495726262,11.932309080810805,142.0,9.528700906344412,18,Other,Kolkata,466.0,79,4.68,10.663076923076924,4.419570815450644,2733,0.16952789699570817,,,,,,,
T01156,R0234,Zone_1,7.44,68.85,171.29,Cash,2024-06-25,0,0.429008086748275,-0.1814058291723704,5.149179103544315,2.132982308607866,8.297590011563598,69.0,23.02284946236559,32,Other,Pune,183.0,31,3.98,7.051111111111111,6.222677595628415,1386,0.16939890710382513,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01157,R0231,Zone_7,8.4,75.64,141.77,Cash,2024-07-17,0,0.08383370241458182,0.034280673521984044,4.961234943801129,2.2407096892759584,8.69712596206356,76.0,16.877380952380953,19,Other,Mumbai,328.0,22,4.81,8.47,2.230274390243902,2579,0.06707317073170732,,,,,,,
T01158,R0197,Zone_8,6.37,41.96,155.87,UPI,2023-10-07,1,0.2487035811105532,-0.421806410300453,5.055417436868149,1.9974177062012453,6.477653896280659,42.0,24.46938775510204,29,Female,Bengaluru,475.0,87,3.87,7.108,2.042063157894737,2170,0.1831578947368421,,,,,,,
T01159,R0212,Zone_7,0.47000000000000003,4.04,4.82,Wallet,2023-06-10,0,-1.5175088427920347,-1.7473797081095064,1.7613002617433464,0.38526240079064494,2.009975124224178,4.0,10.25531914893617,36,Female,Ahmedabad,73.0,12,3.22,8.368571428571428,16.18246575342466,1102,0.1643835616438356,,,,,,,
T01160,R0094,Zone_3,6.68,65.51,134.89,Wallet,2023-03-17,0,0.0033865559303061133,-0.35215764380540115,4.911845734932406,2.038619547159581,8.093824806604106,66.0,20.19311377245509,41,Other,Delhi,480.0,62,4.87,7.953333333333333,1.5570833333333334,1253,0.12916666666666668,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01161,R0021,Zone_3,9.16,49.15,114.53,UPI,2024-08-06,0,-0.23468087174699717,0.2050324881550146,4.749530236494927,2.318458442150336,7.010706098532443,49.0,12.503275109170305,37,Female,Pune,380.0,17,3.91,8.68,1.8147105263157892,2689,0.04473684210526316,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01162,R0013,Zone_4,15.5,122.4,248.96,Cash,2024-02-05,0,1.3371955674799136,1.6294620996989804,5.521300905060881,2.803360380906535,11.063453348751466,122.0,16.06193548387097,43,Female,Kolkata,6.0,0,3.91,8.945555555555556,238.80666666666664,2726,0.0,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01163,R0052,Zone_5,10.46,55.26,108.33,Cash,2024-04-13,0,-0.3071768467764315,0.4971079605536197,4.694370831446394,2.4388627112865935,7.43370701601832,55.0,10.3565965583174,23,Other,Hyderabad,40.0,7,4.74,10.196666666666667,12.866499999999998,2018,0.175,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01164,R0126,Zone_9,7.05,66.14,86.28,Credit Card,2023-12-15,0,-0.5650052740988548,-0.26902847089195203,4.469121341524815,2.0856720914304723,8.132650244538985,66.0,12.238297872340427,29,Female,Surat,411.0,20,3.65,5.95,1.009537712895377,1453,0.04866180048661801,,,,,,,
T01165,R0032,Zone_3,8.3,67.39,175.63,UPI,2023-12-15,0,0.47975526926887907,0.011813329491322204,5.174057149167352,2.2300144001592104,8.209141246196218,67.0,21.16024096385542,18,Female,Mumbai,213.0,24,4.0,9.455714285714285,6.542723004694835,1093,0.11267605633802817,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01166,R0142,Zone_1,9.64,71.93,131.44,Credit Card,2023-07-01,0,-0.036953946303814426,0.3128757395021919,4.886129712679046,2.3646204839134985,8.481155581640984,72.0,13.634854771784232,33,Female,Kolkata,78.0,5,3.48,6.78,5.378205128205129,2023,0.0641025641025641,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01167,R0130,Zone_9,6.11,44.64,64.43,Cash,2024-01-06,0,-0.8204951215816191,-0.48022150478017395,4.180980868881647,1.9615022438151495,6.681317235396026,45.0,10.545008183306056,27,Female,Pune,316.0,62,3.62,6.3625,2.836487341772152,2770,0.1962025316455696,,,,,,,
T01168,R0063,Zone_4,11.41,106.3,220.99,Wallet,2024-05-20,0,1.0101451769035787,0.7105477288449078,5.402632335812676,2.5185025992165158,10.310189135025603,106.0,19.368098159509202,34,Male,Surat,329.0,33,4.83,11.258333333333333,3.7828571428571425,1245,0.10030395136778116,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01169,R0241,Zone_5,16.13,160.35,197.92,Credit Card,2023-11-09,0,0.7403899923988934,1.7710063670921503,5.292902733846538,2.8408313123360287,12.662938047704412,160.0,12.270303781773094,34,Female,Chennai,165.0,3,3.28,11.43,4.619090909090909,2439,0.01818181818181818,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01170,R0285,Zone_2,6.18,37.37,85.02,Cash,2023-03-17,0,-0.5797383270887077,-0.46449436395871074,4.45457982735559,1.9712993830601329,6.11310068623117,37.0,13.757281553398059,29,Female,Chennai,244.0,16,4.97,6.987777777777778,4.521639344262295,2807,0.06557377049180328,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01171,R0239,Zone_6,14.04,139.0,244.43,Credit Card,2023-02-23,0,1.2842267341116336,1.301438876851316,5.503011774193717,2.7107133185216936,11.789826122551595,139.0,17.40954415954416,36,Male,Mumbai,268.0,10,3.36,7.935,0.9863059701492537,2379,0.03731343283582089,,,,,,,
T01172,R0066,Zone_7,12.38,74.37,101.96,UPI,2024-04-14,0,-0.38166061466957607,0.9284809659423285,4.634340563287871,2.5937610547000824,8.623804264940155,74.0,8.235864297253634,38,Female,Bengaluru,167.0,28,4.72,10.6175,3.449940119760479,1567,0.16766467065868262,,,,,,,
T01173,R0202,Zone_2,10.69,59.82,106.28,Cash,2023-01-04,0,-0.3311472901329379,0.5487828518241419,4.675442238973423,2.458733775483977,7.734339015067803,60.0,9.94200187090739,27,Male,Ahmedabad,317.0,0,4.72,9.2125,2.86794952681388,1785,0.0,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T01174,R0182,Zone_1,8.56,69.75,149.43,UPI,2024-07-27,0,0.17340131027352798,0.07022842397104315,5.013497859709733,2.25758772706331,8.351646544245034,70.0,17.45677570093458,43,Male,Jaipur,8.0,0,4.4,9.906,104.47625,2178,0.0,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01175,R0122,Zone_10,9.69,65.12,237.59,Cash,2024-03-16,1,1.2042473035952899,0.32410941151752265,5.474746597637154,2.3693087250369538,8.069696400732806,65.0,24.519091847265223,27,Female,Kolkata,324.0,17,4.98,8.26,1.0863888888888888,1395,0.05246913580246913,,,,,,,
T01176,R0250,Zone_3,6.91,41.03,166.82,Cash,2023-05-02,1,0.3767408273318926,-0.3004827525348786,5.122891976441923,2.0681277817795625,6.4054664154923175,41.0,24.141823444283645,34,Female,Jaipur,163.0,31,4.63,8.368888888888888,6.91601226993865,2054,0.1901840490797546,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01177,R0253,Zone_6,17.18,169.04,410.94,Wallet,2023-06-17,1,3.2312113796198747,2.0069134794141004,6.020877707676331,2.900322088749333,13.001538370516005,169.0,23.919674039580908,26,Male,Surat,173.0,24,3.16,7.117142857142857,4.485086705202312,1855,0.13872832369942195,,,,,,,
T01178,R0131,Zone_5,4.41,41.48,64.51,Credit Card,2023-05-07,0,-0.8195596896457554,-0.8621663533014267,4.182202802743785,1.6882490928583902,6.440496875241847,41.0,14.6281179138322,24,Male,Surat,99.0,7,3.6,5.394,4.396262626262627,2522,0.0707070707070707,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01179,R0191,Zone_4,13.67,108.06,329.01,Credit Card,2023-05-07,1,2.273212148303496,1.2183097039378672,5.7991229570317016,2.6858045921548905,10.395191195932858,108.0,24.068032187271395,33,Other,Surat,87.0,6,4.56,7.5609090909090915,15.227701149425286,2225,0.06896551724137931,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T01180,R0044,Zone_3,15.75,82.66,363.04,UPI,2023-01-04,0,2.6711215080215043,1.685630459775635,5.897263751709155,2.8183982582710754,9.091754506144564,83.0,23.05015873015873,36,Female,Hyderabad,271.0,5,3.21,10.226,6.127380073800738,2238,0.01845018450184502,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T01181,R0252,Zone_6,6.38,61.03,138.42,Cash,2023-03-03,0,0.04466249010029047,-0.41955967589738685,4.937490960058253,1.998773638612381,7.812169993030106,61.0,21.69592476489028,38,Other,Ahmedabad,392.0,47,4.83,6.275625,4.290943877551021,2185,0.11989795918367346,,,,,,,
T01182,R0072,Zone_8,13.83,122.5,281.82,Credit Card,2023-03-03,0,1.721424235135915,1.2542574543869263,5.64481065287963,2.696652156149841,11.067971810589327,122.0,20.377440347071584,25,Other,Jaipur,62.0,10,4.07,9.728,11.808709677419355,1047,0.16129032258064516,,,,,,,
T01183,R0115,Zone_7,8.72,69.04,110.42,Cash,2023-08-07,0,-0.2827386874519931,0.10617617442010226,4.71330684459267,2.2741856184723477,8.309031231136396,69.0,12.662844036697248,40,Female,Bengaluru,170.0,15,4.4,7.58909090909091,8.388058823529413,2391,0.08823529411764706,,,,,,,
T01184,R0230,Zone_10,8.31,54.59,85.45,UPI,2023-01-02,0,-0.5747103804334404,0.014060063894388347,4.4595662121293,2.231089091288976,7.38850458482635,55.0,10.282791817087846,32,Male,Chennai,183.0,23,3.65,7.3325,4.962950819672131,1395,0.12568306010928962,,,,,,,
T01185,R0177,Zone_9,7.63,69.09,99.76,Cash,2023-10-17,0,-0.4073849929058268,-0.13871787551411285,4.61274145148441,2.1552445050953364,8.312039460926542,69.0,13.07470511140236,34,Other,Bengaluru,489.0,63,4.48,9.645,3.8175051124744375,1310,0.12883435582822086,,,,,,,
T01186,R0191,Zone_5,0.07,0.37,1.56,Cash,2023-10-27,0,-1.555627694178479,-1.837249084232154,0.9400072584914712,0.06765864847381481,0.6082762530298219,0.0,22.285714285714285,33,Other,Surat,87.0,6,4.56,7.5609090909090915,15.227701149425286,2225,0.06896551724137931,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T01187,R0200,Zone_1,10.74,71.5,180.04,UPI,2024-02-22,0,0.5313209547333637,0.560016523839473,5.198718001325282,2.4630018143999504,8.455767262643882,72.0,16.763500931098694,30,Other,Bengaluru,443.0,87,3.6,9.9925,1.1048532731376977,1767,0.1963882618510158,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T01188,R0073,Zone_9,15.22,114.91,136.56,UPI,2023-12-30,0,0.022913697591460364,1.5665535364131271,4.924060185564065,2.7862450486872667,10.719608201795436,115.0,8.972404730617608,41,Other,Ahmedabad,490.0,30,3.01,8.734444444444444,2.6034693877551023,1916,0.061224489795918366,,,,,,,
T01189,R0224,Zone_10,4.48,38.75,48.76,Cash,2023-04-02,0,-1.0037228520189152,-0.8464392124799632,3.907211448430924,1.7011051009599243,6.224949798994366,39.0,10.88392857142857,29,Female,Ahmedabad,200.0,1,4.31,5.958571428571429,2.5707,2235,0.005,,,,,,,
T01190,R0244,Zone_8,12.24,85.58,237.42,Wallet,2023-07-16,0,1.2022595107315794,0.8970266842994018,5.474033824289855,2.5832425505088623,9.250945897582582,86.0,19.39705882352941,24,Female,Kolkata,27.0,1,3.13,8.8275,24.00777777777778,2705,0.037037037037037035,,,,,,,
T01191,R0084,Zone_6,7.57,43.46,141.47,Cash,2024-08-04,0,0.08032583265509294,-0.15219828193250992,4.9591314512291405,2.1482677326096886,6.592419889539804,43.0,18.688243064729193,38,Male,Jaipur,366.0,6,4.67,9.3625,3.923060109289618,2615,0.01639344262295082,,,,,,,
T01192,R0108,Zone_1,2.54,20.77,23.83,Cash,2023-03-02,0,-1.2952268290324305,-1.2823056866748046,3.2120525995200753,1.264126727145683,4.557411546042337,21.0,9.381889763779526,18,Male,Pune,184.0,32,4.88,6.228571428571429,4.754836956521739,2666,0.17391304347826086,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
